transaction_id,account_id,transaction_date,amount_ngn,merchant_id,merchant_name,merchant_category,transaction_channel,transaction_location,account_home_city,is_fraud,fraud_flag_reason
TXN0002070,ACC00038,2024-07-21 15:05:52,112708.51,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0005329,ACC00102,2024-06-28 17:36:00,20242.5,MRT008,ATM Withdrawal UBA,ATM,ATM,Kano,Kano,0,
TXN0003110,ACC00059,2024-05-10 05:34:08,68292.88,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0000844,ACC00017,2024-08-18 16:53:15,27048.76,MRT008,ATM Withdrawal UBA,ATM,ATM,Abuja,Abuja,0,
TXN0000425,ACC00008,2024-09-08 18:27:26,107930.43,MRT005,Jumia Online Store,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0004751,ACC00091,2024-11-02 13:17:27,128427.0,MRT010,Konga Electronics,E-commerce,USSD,Ibadan,Ibadan,0,
TXN0004323,ACC00082,2024-04-21 17:12:40,37730.09,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0005286,ACC00102,2024-04-12 09:34:47,30551.47,MRT004,Netflix Subscription,Streaming,POS,Kano,Kano,0,
TXN0002816,ACC00054,2024-11-03 10:30:22,40851.85,MRT007,EKEDC Electricity,Utilities,Web,Ibadan,Ibadan,0,
TXN0000934,ACC00019,2024-07-06 03:54:36,99724.74,MRT006,Chicken Republic VI,Food & Dining,ATM,Kano,Kano,0,
TXN0005553,ACC00107,2024-12-20 04:54:30,85302.19,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0001817,ACC00034,2024-04-16 03:56:45,85181.03,MRT002,POS Terminal Lekki,POS,USSD,Abuja,Abuja,0,
TXN0005434,ACC00105,2024-06-14 15:53:15,35598.23,MRT005,Jumia Online Store,E-commerce,Mobile App,Kano,Kano,0,
TXN0002221,ACC00042,2024-03-29 03:06:23,71428.52,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0005251,ACC00101,2024-03-17 12:33:34,102486.2,MRT001,Shoprite Ikeja,Grocery,Mobile App,Kano,Kano,0,
TXN0003088,ACC00058,2024-05-27 08:01:38,66068.76,MRT006,Chicken Republic VI,Food & Dining,USSD,Lagos,Lagos,0,
TXN0005194,ACC00100,2024-09-02 18:53:53,124352.12,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Abuja,Abuja,0,
TXN0003166,ACC00059,2024-03-28 00:23:54,146290.99,MRT010,Konga Electronics,E-commerce,ATM,Lagos,Lagos,0,
TXN0000046,ACC00001,2024-08-10 22:39:58,70674.84,MRT005,Jumia Online Store,E-commerce,ATM,Lagos,Lagos,0,
TXN0004113,ACC00079,2024-05-19 14:58:28,3563.87,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0003863,ACC00073,2024-07-12 03:22:51,24168.29,MRT007,EKEDC Electricity,Utilities,USSD,Lagos,Lagos,0,
TXN0003394,ACC00064,2024-09-01 09:12:16,64573.99,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Lagos,Lagos,0,
TXN0000915,ACC00018,2024-06-26 09:13:48,39986.69,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0004414,ACC00084,2024-04-10 20:11:24,50145.34,MRT005,Jumia Online Store,E-commerce,Web,Ibadan,Ibadan,0,
TXN0003817,ACC00072,2024-06-07 03:19:58,20284.85,MRT006,Chicken Republic VI,Food & Dining,POS,Abuja,Abuja,0,
TXN0000618,ACC00011,2024-06-23 15:48:33,52612.26,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0005557,ACC00107,2024-10-08 14:40:49,23060.95,MRT003,MTN Airtime Top-up,Telecom,POS,Ibadan,Ibadan,0,
TXN0005684,ACC00109,2024-02-25 01:19:49,17965.96,MRT003,MTN Airtime Top-up,Telecom,POS,Port Harcourt,Port Harcourt,0,
TXN0001202,ACC00024,2024-12-29 01:30:14,82507.52,MRT005,Jumia Online Store,E-commerce,Web,Lagos,Lagos,0,
TXN0006242,ACC00120,2024-12-24 02:12:16,13534.83,MRT005,Jumia Online Store,E-commerce,USSD,Ibadan,Ibadan,0,
TXN0000445,ACC00009,2024-10-05 10:09:35,73579.78,MRT010,Konga Electronics,E-commerce,USSD,Lagos,Lagos,0,
TXN0002010,ACC00037,2024-02-26 12:56:38,107785.05,MRT001,Shoprite Ikeja,Grocery,USSD,Port Harcourt,Port Harcourt,0,
TXN0005396,ACC00104,2024-09-15 21:45:16,11132.54,MRT001,Shoprite Ikeja,Grocery,ATM,Kano,Kano,0,
TXN0002277,ACC00042,2024-06-21 10:15:21,89931.7,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0004200,ACC00080,2024-04-21 06:04:17,91780.62,MRT004,Netflix Subscription,Streaming,Web,Abuja,Abuja,0,
TXN0004600,ACC00088,2024-05-13 23:18:32,18629.0,MRT007,EKEDC Electricity,Utilities,Web,Abuja,Abuja,0,
TXN0001901,ACC00036,2024-12-06 22:35:26,20221.97,MRT008,ATM Withdrawal UBA,ATM,POS,Ibadan,Ibadan,0,
TXN0002225,ACC00042,2024-11-27 06:00:55,5000.56,MRT009,Bolt Ride Hailing,Transport,Web,Abuja,Abuja,0,
TXN0001331,ACC00026,2024-09-14 11:26:12,129710.2,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0004346,ACC00082,2024-05-15 02:07:53,96815.38,MRT005,Jumia Online Store,E-commerce,ATM,Abuja,Abuja,0,
TXN0004975,ACC00096,2024-12-06 03:50:45,117600.23,MRT007,EKEDC Electricity,Utilities,Web,Port Harcourt,Port Harcourt,0,
TXN0002118,ACC00039,2024-11-09 22:58:09,35521.56,MRT004,Netflix Subscription,Streaming,ATM,Ibadan,Ibadan,0,
TXN0003014,ACC00057,2024-05-29 02:32:43,3317.85,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0000017,ACC00001,2024-10-30 22:41:24,52406.96,MRT001,Shoprite Ikeja,Grocery,ATM,Lagos,Lagos,0,
TXN0001556,ACC00030,2024-09-05 01:51:57,138442.96,MRT008,ATM Withdrawal UBA,ATM,POS,Abuja,Abuja,0,
TXN0003598,ACC00068,2024-10-21 13:21:18,34082.7,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0004413,ACC00084,2024-02-02 10:54:32,78998.84,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0002786,ACC00054,2024-08-22 12:35:20,53161.87,MRT009,Bolt Ride Hailing,Transport,Mobile App,Ibadan,Ibadan,0,
TXN0005054,ACC00097,2024-10-04 15:02:01,18694.55,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0000521,ACC00010,2024-02-02 02:41:25,126876.8,MRT008,ATM Withdrawal UBA,ATM,POS,Ibadan,Ibadan,0,
TXN0001472,ACC00029,2024-11-05 10:19:14,49217.52,MRT002,POS Terminal Lekki,POS,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0004906,ACC00094,2024-09-06 10:55:11,26965.88,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0003117,ACC00059,2024-10-11 21:16:52,42748.65,MRT008,ATM Withdrawal UBA,ATM,Web,Lagos,Lagos,0,
TXN0000220,ACC00005,2024-03-07 17:58:26,69284.49,MRT010,Konga Electronics,E-commerce,POS,Kano,Kano,0,
TXN0003684,ACC00069,2024-01-05 21:14:23,49365.52,MRT001,Shoprite Ikeja,Grocery,POS,Abuja,Abuja,0,
TXN0003429,ACC00065,2024-07-21 22:35:26,9599.33,MRT005,Jumia Online Store,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0005002,ACC00096,2024-09-26 19:13:24,75767.67,MRT004,Netflix Subscription,Streaming,POS,Port Harcourt,Port Harcourt,0,
TXN0004634,ACC00088,2024-08-17 09:05:45,115999.35,MRT009,Bolt Ride Hailing,Transport,POS,Abuja,Abuja,0,
TXN0002940,ACC00056,2024-05-16 15:38:17,51224.02,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0002313,ACC00043,2024-02-05 15:15:34,89098.28,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0000926,ACC00018,2024-07-06 10:51:20,101919.77,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0000158,ACC00003,2024-03-14 17:08:38,142377.11,MRT002,POS Terminal Lekki,POS,ATM,Kano,Kano,0,
TXN0005672,ACC00109,2024-10-24 23:19:36,29141.49,MRT010,Konga Electronics,E-commerce,ATM,Port Harcourt,Port Harcourt,0,
TXN0004928,ACC00095,2024-07-03 12:20:59,134219.15,MRT007,EKEDC Electricity,Utilities,POS,Port Harcourt,Port Harcourt,0,
TXN0005241,ACC00101,2024-07-08 05:43:45,98397.64,MRT005,Jumia Online Store,E-commerce,Web,Kano,Kano,0,
TXN0005629,ACC00108,2024-09-06 19:32:18,81382.16,MRT004,Netflix Subscription,Streaming,POS,Kano,Kano,0,
TXN0002478,ACC00046,2024-07-04 04:40:29,19572.04,MRT010,Konga Electronics,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0002678,ACC00051,2024-02-04 15:40:36,27288.34,MRT002,POS Terminal Lekki,POS,ATM,Abuja,Abuja,0,
TXN0001945,ACC00036,2024-01-30 17:20:05,77255.47,MRT001,Shoprite Ikeja,Grocery,USSD,Ibadan,Ibadan,0,
TXN0005527,ACC00107,2024-01-20 10:00:08,68434.98,MRT002,POS Terminal Lekki,POS,Mobile App,Ibadan,Ibadan,0,
TXN0006118,ACC00117,2024-06-11 09:09:40,143570.47,MRT002,POS Terminal Lekki,POS,POS,Kano,Kano,0,
TXN0006173,ACC00119,2024-04-10 14:30:10,86077.14,MRT009,Bolt Ride Hailing,Transport,Mobile App,Kano,Kano,0,
TXN0005447,ACC00105,2024-10-21 19:02:58,26114.93,MRT009,Bolt Ride Hailing,Transport,Web,Kano,Kano,0,
TXN0005628,ACC00108,2024-08-18 11:04:58,87143.53,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0004388,ACC00083,2024-11-17 06:47:05,30047.88,MRT004,Netflix Subscription,Streaming,POS,Port Harcourt,Port Harcourt,0,
TXN0004845,ACC00093,2024-07-25 11:43:32,101616.74,MRT009,Bolt Ride Hailing,Transport,ATM,Ibadan,Ibadan,0,
TXN0005698,ACC00109,2024-02-19 14:29:26,142002.48,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0005882,ACC00111,2024-10-20 08:10:29,21716.45,MRT002,POS Terminal Lekki,POS,Mobile App,Ibadan,Ibadan,0,
TXN0001690,ACC00032,2024-07-03 01:10:03,145456.03,MRT005,Jumia Online Store,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0000248,ACC00005,2024-12-05 03:33:23,50337.62,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0001293,ACC00025,2024-05-22 13:27:37,37853.61,MRT010,Konga Electronics,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0002392,ACC00044,2024-05-26 09:59:27,98260.99,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0004812,ACC00092,2024-03-23 08:06:02,39273.91,MRT001,Shoprite Ikeja,Grocery,Mobile App,Ibadan,Ibadan,0,
TXN0003320,ACC00062,2024-04-19 09:45:51,18671.94,MRT001,Shoprite Ikeja,Grocery,ATM,Lagos,Lagos,0,
TXN0001406,ACC00027,2024-10-21 13:11:30,126574.79,MRT007,EKEDC Electricity,Utilities,Mobile App,Kano,Kano,0,
TXN0006004,ACC00114,2024-10-24 15:30:17,15610.76,MRT002,POS Terminal Lekki,POS,USSD,Lagos,Lagos,0,
TXN0005004,ACC00096,2024-04-08 19:46:57,98096.78,MRT005,Jumia Online Store,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0002523,ACC00048,2024-10-13 09:21:37,65432.11,MRT001,Shoprite Ikeja,Grocery,POS,Kano,Kano,0,
TXN0003465,ACC00066,2024-07-14 07:46:20,128532.31,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Lagos,Lagos,0,
TXN0004374,ACC00082,2024-06-07 21:26:39,148701.68,MRT002,POS Terminal Lekki,POS,USSD,Abuja,Abuja,0,
TXN0000050,ACC00002,2024-04-27 23:57:08,149090.76,MRT002,POS Terminal Lekki,POS,Mobile App,Lagos,Lagos,0,
TXN0003749,ACC00070,2024-05-10 10:42:32,4283.8,MRT008,ATM Withdrawal UBA,ATM,ATM,Port Harcourt,Port Harcourt,0,
TXN0000741,ACC00015,2024-08-26 11:53:17,92738.09,MRT010,Konga Electronics,E-commerce,POS,Abuja,Abuja,0,
TXN0003799,ACC00072,2024-08-10 02:35:23,67376.35,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Abuja,Abuja,0,
TXN0001912,ACC00036,2024-10-02 08:37:50,73037.33,MRT009,Bolt Ride Hailing,Transport,ATM,Ibadan,Ibadan,0,
TXN0001672,ACC00032,2024-01-09 13:23:46,125324.65,MRT004,Netflix Subscription,Streaming,USSD,Port Harcourt,Port Harcourt,0,
TXN0002645,ACC00050,2024-07-21 12:44:31,146699.98,MRT007,EKEDC Electricity,Utilities,Web,Kano,Kano,0,
TXN0005755,ACC00110,2024-03-13 19:55:10,136141.94,MRT010,Konga Electronics,E-commerce,ATM,Lagos,Lagos,0,
TXN0003430,ACC00065,2024-04-04 17:41:28,114371.23,MRT010,Konga Electronics,E-commerce,ATM,Port Harcourt,Port Harcourt,0,
TXN0001261,ACC00025,2024-02-12 21:36:01,78718.48,MRT002,POS Terminal Lekki,POS,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0004603,ACC00088,2024-10-08 22:41:09,129751.42,MRT003,MTN Airtime Top-up,Telecom,POS,Abuja,Abuja,0,
TXN0000984,ACC00019,2024-05-31 00:41:11,76882.88,MRT004,Netflix Subscription,Streaming,POS,Kano,Kano,0,
TXN0004019,ACC00076,2024-04-06 17:14:45,58401.9,MRT001,Shoprite Ikeja,Grocery,Web,Port Harcourt,Port Harcourt,0,
TXN0001309,ACC00026,2024-02-03 00:59:37,75522.56,MRT007,EKEDC Electricity,Utilities,Web,Ibadan,Ibadan,0,
TXN0004396,ACC00083,2024-01-29 10:23:41,62550.4,MRT003,MTN Airtime Top-up,Telecom,ATM,Port Harcourt,Port Harcourt,0,
TXN0004642,ACC00088,2024-07-17 22:06:09,94612.65,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0005513,ACC00107,2024-12-29 09:29:51,138886.07,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0000657,ACC00012,2024-01-04 06:59:25,97678.02,MRT010,Konga Electronics,E-commerce,ATM,Kano,Kano,0,
TXN0005044,ACC00097,2024-02-13 18:42:58,75245.39,MRT009,Bolt Ride Hailing,Transport,ATM,Kano,Kano,0,
TXN0004170,ACC00079,2024-10-09 23:38:41,76139.19,MRT010,Konga Electronics,E-commerce,Web,Kano,Kano,0,
TXN0001453,ACC00028,2024-01-06 22:12:10,84164.05,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0004763,ACC00091,2024-07-09 10:11:00,21172.17,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0004754,ACC00091,2024-10-13 06:24:32,33220.47,MRT008,ATM Withdrawal UBA,ATM,ATM,Ibadan,Ibadan,0,
TXN0001571,ACC00031,2024-02-17 01:41:59,80527.96,MRT010,Konga Electronics,E-commerce,POS,Ibadan,Ibadan,0,
TXN0003888,ACC00073,2024-09-02 20:38:18,49418.55,MRT001,Shoprite Ikeja,Grocery,USSD,Lagos,Lagos,0,
TXN0000122,ACC00003,2024-01-29 16:26:34,141812.73,MRT008,ATM Withdrawal UBA,ATM,USSD,Kano,Kano,0,
TXN0006153,ACC00118,2024-08-27 03:30:22,122734.74,MRT010,Konga Electronics,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0004734,ACC00090,2024-11-01 14:39:12,135027.82,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0001335,ACC00026,2024-03-18 05:39:04,145035.31,MRT009,Bolt Ride Hailing,Transport,USSD,Ibadan,Ibadan,0,
TXN0003295,ACC00062,2024-06-04 07:11:05,134754.18,MRT006,Chicken Republic VI,Food & Dining,ATM,Lagos,Lagos,0,
TXN0000572,ACC00011,2024-07-27 12:19:35,95907.96,MRT010,Konga Electronics,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0000502,ACC00010,2024-03-06 17:40:14,108186.87,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0001531,ACC00029,2024-11-30 18:33:24,51755.78,MRT001,Shoprite Ikeja,Grocery,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001688,ACC00032,2024-12-26 07:49:40,23829.96,MRT006,Chicken Republic VI,Food & Dining,USSD,Port Harcourt,Port Harcourt,0,
TXN0006176,ACC00119,2024-01-03 13:08:55,37079.44,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0003336,ACC00063,2024-11-21 00:02:17,144791.43,MRT007,EKEDC Electricity,Utilities,Web,Lagos,Lagos,0,
TXN0000244,ACC00005,2024-05-24 19:13:56,58418.78,MRT005,Jumia Online Store,E-commerce,POS,Kano,Kano,0,
TXN0003628,ACC00068,2024-09-05 08:20:20,113606.39,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0005926,ACC00112,2024-11-14 14:40:55,21260.13,MRT004,Netflix Subscription,Streaming,ATM,Abuja,Abuja,0,
TXN0005594,ACC00108,2024-02-07 11:46:19,77296.25,MRT003,MTN Airtime Top-up,Telecom,Web,Kano,Kano,0,
TXN0003289,ACC00061,2024-02-05 00:24:58,23543.62,MRT004,Netflix Subscription,Streaming,USSD,Kano,Kano,0,
TXN0004466,ACC00085,2024-03-15 10:30:46,100465.32,MRT001,Shoprite Ikeja,Grocery,ATM,Lagos,Lagos,0,
TXN0006163,ACC00119,2024-05-18 05:12:25,88422.76,MRT004,Netflix Subscription,Streaming,POS,Kano,Kano,0,
TXN0005736,ACC00109,2024-04-30 13:03:35,31880.07,MRT004,Netflix Subscription,Streaming,ATM,Port Harcourt,Port Harcourt,0,
TXN0003462,ACC00066,2024-04-24 11:42:22,4040.01,MRT006,Chicken Republic VI,Food & Dining,ATM,Lagos,Lagos,0,
TXN0004596,ACC00088,2024-09-20 07:43:22,12249.89,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0005308,ACC00102,2024-04-27 07:39:19,27667.72,MRT008,ATM Withdrawal UBA,ATM,Web,Kano,Kano,0,
TXN0002150,ACC00040,2024-02-07 05:12:09,112918.52,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0000481,ACC00009,2024-09-08 03:44:07,138372.8,MRT002,POS Terminal Lekki,POS,POS,Lagos,Lagos,0,
TXN0003731,ACC00070,2024-02-14 18:28:21,135381.46,MRT003,MTN Airtime Top-up,Telecom,ATM,Port Harcourt,Port Harcourt,0,
TXN0005690,ACC00109,2024-07-05 13:39:19,45884.31,MRT007,EKEDC Electricity,Utilities,POS,Port Harcourt,Port Harcourt,0,
TXN0000967,ACC00019,2024-04-16 06:05:54,144557.23,MRT007,EKEDC Electricity,Utilities,POS,Kano,Kano,0,
TXN0001139,ACC00022,2024-11-11 19:04:57,37896.15,MRT010,Konga Electronics,E-commerce,ATM,Abuja,Abuja,0,
TXN0001131,ACC00022,2024-07-20 01:42:42,110670.37,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0004678,ACC00089,2024-05-05 23:24:24,91677.64,MRT001,Shoprite Ikeja,Grocery,ATM,Ibadan,Ibadan,0,
TXN0002480,ACC00046,2024-02-25 09:46:55,85350.34,MRT007,EKEDC Electricity,Utilities,POS,Abuja,Abuja,0,
TXN0005217,ACC00101,2024-08-19 09:36:36,664.06,MRT003,MTN Airtime Top-up,Telecom,ATM,Kano,Kano,0,
TXN0005495,ACC00106,2024-06-30 22:14:00,10624.26,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0000180,ACC00004,2024-06-16 00:32:32,133269.61,MRT008,ATM Withdrawal UBA,ATM,ATM,Ibadan,Ibadan,0,
TXN0002644,ACC00050,2024-06-13 12:53:34,41138.23,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0005224,ACC00101,2024-02-06 16:27:43,16409.19,MRT007,EKEDC Electricity,Utilities,Mobile App,Kano,Kano,0,
TXN0002580,ACC00050,2024-08-13 21:29:58,23768.4,MRT007,EKEDC Electricity,Utilities,Web,Kano,Kano,0,
TXN0000198,ACC00004,2024-12-03 19:42:29,85165.0,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0003276,ACC00061,2024-04-08 02:10:02,90340.82,MRT006,Chicken Republic VI,Food & Dining,ATM,Kano,Kano,0,
TXN0003946,ACC00074,2024-10-10 00:25:32,144200.66,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0004127,ACC00079,2024-12-13 13:16:39,35818.66,MRT003,MTN Airtime Top-up,Telecom,Web,Kano,Kano,0,
TXN0005062,ACC00097,2024-06-07 17:03:43,47800.64,MRT010,Konga Electronics,E-commerce,Mobile App,Kano,Kano,0,
TXN0005682,ACC00109,2024-12-16 10:51:19,122865.78,MRT007,EKEDC Electricity,Utilities,POS,Port Harcourt,Port Harcourt,0,
TXN0004220,ACC00080,2024-06-11 07:45:32,119241.5,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0005705,ACC00109,2024-09-21 13:52:35,21421.49,MRT006,Chicken Republic VI,Food & Dining,POS,Port Harcourt,Port Harcourt,0,
TXN0001386,ACC00027,2024-01-18 01:14:03,136881.79,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0005569,ACC00107,2024-07-26 13:16:25,105803.69,MRT004,Netflix Subscription,Streaming,Web,Ibadan,Ibadan,0,
TXN0002496,ACC00047,2024-01-30 04:11:28,125991.64,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0001675,ACC00032,2024-11-22 23:09:00,67065.82,MRT009,Bolt Ride Hailing,Transport,POS,Port Harcourt,Port Harcourt,0,
TXN0003398,ACC00064,2024-11-04 23:05:32,31907.71,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Lagos,Lagos,0,
TXN0004692,ACC00089,2024-04-13 05:00:38,104720.32,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0001682,ACC00032,2024-01-16 23:33:33,86391.51,MRT006,Chicken Republic VI,Food & Dining,ATM,Port Harcourt,Port Harcourt,0,
TXN0003857,ACC00073,2024-06-24 14:35:22,21741.39,MRT003,MTN Airtime Top-up,Telecom,ATM,Lagos,Lagos,0,
TXN0003173,ACC00060,2024-04-07 21:01:57,47062.52,MRT007,EKEDC Electricity,Utilities,POS,Port Harcourt,Port Harcourt,0,
TXN0000383,ACC00007,2024-10-14 02:57:21,89261.84,MRT005,Jumia Online Store,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0004898,ACC00094,2024-12-12 00:37:41,101313.9,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0005540,ACC00107,2024-09-25 21:13:34,122559.87,MRT009,Bolt Ride Hailing,Transport,Web,Ibadan,Ibadan,0,
TXN0002700,ACC00052,2024-11-02 15:13:28,146794.84,MRT007,EKEDC Electricity,Utilities,Web,Port Harcourt,Port Harcourt,0,
TXN0004116,ACC00079,2024-05-22 08:54:38,72040.35,MRT005,Jumia Online Store,E-commerce,Web,Kano,Kano,0,
TXN0001787,ACC00034,2024-07-31 06:52:04,142910.78,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0002696,ACC00052,2024-02-14 09:35:58,68459.51,MRT005,Jumia Online Store,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0003530,ACC00067,2024-11-01 11:14:26,4982.03,MRT003,MTN Airtime Top-up,Telecom,Web,Lagos,Lagos,0,
TXN0004154,ACC00079,2024-07-08 01:04:46,70219.18,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0005301,ACC00102,2024-06-16 08:21:13,135938.74,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
TXN0004163,ACC00079,2024-02-26 16:15:01,40806.49,MRT009,Bolt Ride Hailing,Transport,Mobile App,Kano,Kano,0,
TXN0003704,ACC00069,2024-07-21 14:20:35,113660.06,MRT007,EKEDC Electricity,Utilities,Web,Abuja,Abuja,0,
TXN0004194,ACC00080,2024-10-27 23:12:25,138955.61,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Abuja,Abuja,0,
TXN0000133,ACC00003,2024-04-29 23:27:47,5488.0,MRT008,ATM Withdrawal UBA,ATM,POS,Kano,Kano,0,
TXN0005033,ACC00097,2024-08-08 13:11:52,64124.95,MRT010,Konga Electronics,E-commerce,USSD,Kano,Kano,0,
TXN0000666,ACC00013,2024-10-17 10:24:28,44683.54,MRT007,EKEDC Electricity,Utilities,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0002304,ACC00043,2024-06-21 07:49:40,20572.92,MRT006,Chicken Republic VI,Food & Dining,POS,Abuja,Abuja,0,
TXN0005263,ACC00101,2024-11-07 06:08:02,140863.45,MRT004,Netflix Subscription,Streaming,ATM,Kano,Kano,0,
TXN0004708,ACC00090,2024-08-26 14:27:36,145161.34,MRT002,POS Terminal Lekki,POS,ATM,Abuja,Abuja,0,
TXN0006108,ACC00117,2024-07-03 19:35:51,103898.47,MRT007,EKEDC Electricity,Utilities,POS,Kano,Kano,0,
TXN0003362,ACC00063,2024-03-23 01:30:24,656.03,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Lagos,Lagos,1,Velocity spike: multiple transactions in short window
TXN0003446,ACC00066,2024-02-06 17:26:14,51693.54,MRT008,ATM Withdrawal UBA,ATM,USSD,Lagos,Lagos,0,
TXN0001503,ACC00029,2024-11-30 01:12:17,134090.58,MRT008,ATM Withdrawal UBA,ATM,USSD,Port Harcourt,Port Harcourt,0,
TXN0006021,ACC00114,2024-03-04 08:43:15,149925.63,MRT001,Shoprite Ikeja,Grocery,Web,Lagos,Lagos,0,
TXN0001500,ACC00029,2024-02-22 03:33:23,11226.03,MRT001,Shoprite Ikeja,Grocery,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0001112,ACC00021,2024-08-02 09:59:27,72628.93,MRT009,Bolt Ride Hailing,Transport,POS,Ibadan,Ibadan,0,
TXN0004490,ACC00086,2024-08-15 14:45:26,50520.98,MRT002,POS Terminal Lekki,POS,ATM,Port Harcourt,Port Harcourt,0,
TXN0000986,ACC00019,2024-06-10 18:40:43,144892.07,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Kano,Kano,0,
TXN0005742,ACC00110,2024-12-27 14:42:07,24977.01,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Lagos,Lagos,0,
TXN0003859,ACC00073,2024-05-28 03:26:24,60213.03,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Lagos,Lagos,0,
